,isbn,original_publication_year,original_title,authors,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5
2370,451217608,2006.0,"Bitter is the New Black : Confessions of a Condescending, Egomaniacal, Self-Centered Smartass, Or, Why You Should Never Carry A Prada Bag to the Unemployment Office",Jen Lancaster,1503,3107,9034,14033,15330
2371,399159371,2012.0,The Witness,Nora Roberts,448,1380,7822,18688,21077
2372,380820889,2001.0,Blindsighted,Karin Slaughter,577,1487,8425,18229,17949
2373,140169300,1971.0,Angle of Repose,Wallace Stegner,634,1540,5279,13032,21719
2374,743457900,1974.0,"Tinker, Tailor, Soldier, Spy",John le Carré,944,2374,8842,19134,18167
2375,142501107,2000.0,Lord Brocktree,Brian Jacques,1055,2177,10081,14817,15225
2376,62072064,2013.0,Through the Ever Night,Veronica Rossi,869,1805,9007,21950,25183
2377,316018589,2007.0,Barefoot,Elin Hilderbrand,545,2542,12874,16693,9715
2378,1594481954,2005.0,My Friend Leonard,James Frey,700,2536,9761,12977,10702
2379,811216012,1955.0,Cat on a Hot Tin Roof,Tennessee Williams,526,1855,8915,17075,17624
2380,316002860,2008.0,The Final Warning,James Patterson,2201,5369,13265,16935,21991
2381,553582453,2002.0,The Golden Fool,Robin Hobb,164,776,5853,18214,23369
2382,446614459,2003.0,Split Second,David Baldacci,458,1461,9675,19459,13115
2383,316069353,2011.0,The Fifth Witness,Michael Connelly,163,740,7000,19488,16359
2384,756402697,1988.0,The Dragonbone Chair,Tad Williams,1222,2895,10178,16980,17005
2385,2844140580,2000.0,,Marjane Satrapi,1200,1409,5430,14422,24672
2386,1589190629,1994.0,At Home in Mitford (Mitford Years #1),Jan Karon,1116,2204,8210,14575,21051
2387,446563048,2010.0,"Delivering Happiness: A Path to Profits, Passion, and Purpose",Tony Hsieh,1434,1964,7063,13582,15638
2388,142405787,2004.0,Scorpia,Anthony Horowitz,357,1586,8377,15847,19735
2389,62290363,2014.0,The Queen of the Tearling,Erika Johansen,1295,2432,9114,22223,19189
2390,545060427,2008.0,"One False Note (The 39 Clues, Book 2)",Gordon Korman,1286,2890,11020,13620,15394
2391,689867042,2002.0,Tithe: A Modern Faerie Tale,Holly Black,2799,5604,15129,18101,18715
2392,515133310,2001.0,Echo Burning,Lee Child,311,1787,11056,20682,14475
2393,61140988,2007.0,The Fury and Dark Reunion,L.J. Smith,2144,5695,14228,14472,17776
2394,,2015.0,Never Never,"Colleen Hoover, Tarryn Fisher",905,2298,9272,20013,23492
2395,62197266,2011.0,Into the Darkest Corner,Elizabeth Haynes,696,1644,7376,18194,17055
2396,140079076,1985.0,The Further Adventures of Sherlock Holmes (Classic Crime),"Richard Lancelyn Green, Ronald Knox, Julian Symons, Various",286,457,4096,11411,20622
2397,446605484,2000.0,Roses Are Red,James Patterson,249,1377,10942,19473,15296
2398,765344300,2003.0,"Naked Empire (Sword of Truth, #8)",Terry Goodkind,1519,3639,9953,12891,14064
2399,60765240,2005.0,Map of Bones,James Rollins,759,1907,8591,17054,17220
2400,525953507,2015.0,The Stranger,Harlan Coben,659,2378,10895,18136,11201
2401,60887397,2008.0,Unbelievable,Sara Shepard,594,2354,10544,16409,20125
2402,014144116X,1924.0,A Passage to India,"E.M. Forster, Oliver Stallybrass, Pankaj Mishra",1581,4821,15168,19530,11800
2403,,2012.0,Seraphina,Rachel Hartman,1627,3021,11407,22754,21190
2404,515141658,2006.0,Morrigan's Cross,Nora Roberts,817,1946,8062,13690,20646
2405,553381644,1985.0,The Mammoth Hunters,Jean M. Auel,646,3246,13554,18120,15797
2406,441016383,2008.0,Princeps' Fury,Jim Butcher,176,637,5199,17307,23507
2407,380017601,1970.0,Love Story,Erich Segal,1796,5239,12807,13839,10998
2408,688147321,1991.0,Chrysanthemum,Kevin Henkes,499,1344,6227,11635,24193
2409,62085611,2012.0,Sweet Evil,Wendy Higgins,1915,2907,9290,18336,28555
2410,316952664,1971.0,The Winds of War,Herman Wouk,240,738,5055,14396,23010
2411,,2012.0,The Wind Through the Keyhole,"Stephen King, Jae Lee",315,1269,7928,18952,18156
2412,60887184,2004.0,The Last Kingdom,Bernard Cornwell,310,974,6480,18897,20250
2413,887307280,1985.0,The E-Myth Revisited: Why Most Small Businesses Don't Work and What to Do About It,Michael E. Gerber,1442,2196,7417,12745,15323
2414,1416928170,1979.0,Bunnicula: A Rabbit-Tale of Mystery,"James Howe, Deborah Howe, Alan Daniel",1673,3711,13598,16396,17289
2415,786939834,1990.0,Exile ,R.A. Salvatore,177,1035,6489,14649,19033
2416,1250006333,2012.0,Ascend,Amanda Hocking,918,2675,10081,17542,22620
2417,525952489,2007.0,Kvinden i buret,"Jussi Adler-Olsen, Lisa Hartford",762,1777,9089,20939,13825
2418,517405091,1994.0,Del amor y otros demonios,Gabriel García Márquez,380,1753,9228,16583,12914
2419,142312166X,2009.0,,Rick Riordan,509,2927,13955,18524,23589
2420,676979785,2007.0,Musicophilia: Tales of Music and the Brain,Oliver Sacks,1447,2585,9250,13740,14008
2421,1501129740,2016.0,End of Watch,Stephen King,331,1462,8173,19057,16332
2422,60590319,2009.0,Fool,Christopher Moore,963,2575,9218,15528,15605
2423,743298853,2006.0,The Book of Lost Things,John Connolly,780,2742,10409,19156,17430
2424,140003003X,2004.0,My Life,Bill Clinton,1455,2819,10284,12894,9859
2425,1569714029,1998.0,300,"Frank Miller, Lynn Varley",888,2312,8897,13227,13458
2426,545060494,2010.0,Storm Warning,Linda Sue Park,1473,2267,8525,11445,16712
2427,1423128206,2010.0,Only the Good Spy Young,Ally Carter,551,1448,7546,17067,27527
2428,440241006,2003.0,The Persuader,Lee Child,214,1069,8920,20844,15920
2429,425212890,2005.0,,Charlaine Harris,1046,3440,14607,19717,16361
2430,8203180728,1997.0,Flaggermusmannen,"Jo Nesbø, Don Bartlett",1478,4686,16180,16807,8992
2431,515143804,2007.0,"Blood Brothers (Sign of Seven, #1)",Nora Roberts,609,1731,7801,14058,19917
2432,425185508,1995.0,Picture Perfect,Jodi Picoult,1226,4901,15975,14519,8098
2433,1591162203,1994.0,るろうに剣心 1,"Nobuhiro Watsuki, Kenichiro Yagi",558,1125,4828,9531,20952
2434,1402262272,2011.0,Catching Jordan,Miranda Kenneally,1832,3906,12187,15880,17982
2435,60730552,1988.0,Touching the Void: The True Story of One Man's Miraculous Survival,Joe Simpson,405,927,5750,14490,16313
2436,,2013.0,This Girl,Colleen Hoover,913,2706,9851,18712,29004
2437,670869392,1997.0,There Was an Old Lady Who Swallowed a Fly,Simms Taback,728,1915,7494,9974,21791
2438,1932073205,1980.0,Way of the Peaceful Warrior: A Book That Changes Lives,Dan Millman,727,1749,6140,11511,16589
2439,312270828,1988.0,The Satanic Verses,Salman Rushdie,2132,3911,10161,14645,12029
2440,385523904,2009.0,Nothing to Envy: Ordinary Lives in North Korea,Barbara Demick,318,533,3272,15958,24018
2441,60753943,1992.0,Winning,"Jack Welch, Suzy Welch",1525,2269,8119,11485,10462
2442,,2013.0,Collide,Gail McHugh,1204,2220,7627,18053,29575
2443,618620117,2009.0,How We Decide,Jonah Lehrer,1134,2113,8554,12116,9836
2444,553381520,1994.0,The Beekeeper's Apprentice,Laurie R. King,1064,2257,9331,19782,21257
2445,394805755,1931.0,"Histoire de Babar, le petit éléphant","Jean de Brunhoff, Merle S. Haas",932,2481,10843,14467,22424
2446,385735332,2011.0,The Warlock,Michael Scott,442,1479,7495,14929,19404
2447,044101769X,2008.0,First Lord's Fury,Jim Butcher,167,723,5056,15763,24063
2448,385343663,2010.0,The Imperfectionists,Tom Rachman,1199,4308,13687,16368,6404
2449,,2012.0,The Sea of Tranquility,Katja Millay,1238,2097,7130,17726,37733
2450,375714669,2001.0,Persepolis 2 ,"Marjane Satrapi, Anjali Singh",301,1157,6932,17596,20996
2451,61020656,1989.0,Pyramids,Terry Pratchett,282,2577,14505,20281,14429
2452,586064176,1985.0,Silverthorn,Raymond E. Feist,271,1453,9587,18606,15903
2453,385613466,2007.0,Before I Die,Jenny Downham,1164,3574,11493,15471,14869
2454,670021652,2009.0,Committed: A Skeptic Makes Peace with Marriage,Elizabeth Gilbert,2063,5938,13932,12826,6751
2455,142401765,1999.0,Keeping the Moon,Sarah Dessen,844,3603,14783,17841,16921
2456,62285637,2013.0,Four: The Transfer,Veronica Roth,439,1597,8396,15513,21927
2457,765344319,2004.0,"Chainfire (Sword of Truth, #9)",Terry Goodkind,1146,2726,8448,13118,15418
2458,375413405,1961.0,Mastering the Art of French Cooking,"Julia Child, Simone Beck, Louisette Bertholle",631,902,4422,9757,19603
2459,1421540320,2009.0,青の祓魔師 1,"Kazue Kato, John Werry",492,1101,5033,10098,23128
2460,765315238,2007.0,"Confessor (Sword of Truth, #11)",Terry Goodkind,1115,2265,6850,12256,17808
2461,151013047,2007.0,The Reluctant Fundamentalist,Mohsin Hamid,768,3367,12197,16905,7716
2462,545284139,2012.0,The False Prince,Jennifer A. Nielsen,753,1650,7374,18485,24717
2463,449911659,1960.0,"Rabbit, Run",John Updike,2145,4626,11883,14610,9287
2464,1400077427,2006.0,Stumbling on Happiness,Daniel Todd Gilbert,980,2832,10042,13956,11571
2465,015694877X,1922.0,The Waste Land and Other Poems,T.S. Eliot,645,1395,6067,12798,20273
2466,590319671,1957.0,Little Bear,"Else Holmelund Minarik, Maurice Sendak",548,1650,8559,13043,23741
2467,146000110,1842.0,The Pit and the Pendulum,Edgar Allan Poe,371,1361,8463,17826,19591
2468,055215315X,1992.0,Lords and Ladies,Terry Pratchett,117,1132,9814,19985,19644
2469,552152676,2006.0,Thud!,Terry Pratchett,139,785,6963,18468,23371
2470,345481283,2006.0,His Majesty's Dragon,Naomi Novik,672,2238,10114,21932,19358
2471,689859368,2003.0,The Field Guide,"Holly Black, Tony DiTerlizzi",1123,3690,16228,19308,18322
2472,1601422210,2010.0,,David Platt,661,1563,5711,11742,17640
2473,140280197,1988.0,The 48 Laws of Power,"Robert Greene, Joost Elffers",927,1790,5953,12041,19441
2474,142401110,1959.0,My Side of the Mountain ,Jean Craighead George,904,2181,10419,18138,18976
2475,749080973,2008.0,The Winter Sea,"Susanna Kearsley, Rosalyn Landor",747,2018,8563,18478,17978
2476,545135702,2009.0,The Sword Thief,Peter Lerangis,1584,2869,10292,12408,15420
2477,451159535,1977.0,Coma,Robin Cook,431,2125,11625,15950,11409
2478,1560252480,1978.0,Requiem for a Dream,"Hubert Selby Jr., Darren Aronofsky, Richard Price",724,1428,6791,14658,15791
2479,61284203,2003.0,Into the Wild,Erin Hunter,1111,1865,6891,13810,28986
2480,805066691,1970.0,Bury My Heart at Wounded Knee: An Indian History of the American West,Dee Brown,541,1285,6571,15305,19821
2481,057506708X,1946.0,Śmierć Miasta ,"Władysław Szpilman, Anthea Bell",844,1252,6179,15780,22454
2482,425267040,2013.0,Rush,Maya Banks,1661,3491,11831,19796,21791
2483,1411415930,2009.0,The Picture of Dorian Gray: A Graphic Novel ,"Ian Edginton, Oscar Wilde, I.N.J. Culbard",794,1689,7380,12975,17997
2484,671741039,1987.0,Swan Song,Robert McCammon,614,1445,5486,12216,21961
2485,030727103X,2015.0,The Buried Giant,Kazuo Ishiguro,1963,5493,12284,12871,6381
2486,345459407,2000.0,Perdido Street Station,China Miéville,1511,3067,8134,16603,17063
2487,1599903385,2008.0,Need,Carrie Jones,2844,5660,14185,15946,17792
2488,61020613,1991.0,Witches Abroad,Terry Pratchett,154,1181,9481,20682,23163
2489,014043769X,1819.0,"The Sketch Book of Geoffrey Crayon, Gent","Geoffrey Crayon, Washington Irving, William L. Hedges",449,2192,11813,16501,14541
2490,441328008,1984.0,Heretics of Dune,Frank Herbert,715,3037,11673,15212,12732
2491,515090255,1963.0,The Cross and the Switchblade,"David Wilkerson, John Sherrill, Elizabeth Sherrill",459,1318,6470,11593,18260
2492,441015271,2007.0,Captain's Fury,Jim Butcher,117,523,4802,17644,23837
2493,385671105,2011.0,Damned,Chuck Palahniuk,2237,5457,12700,11466,6490
2494,439443822,2006.0,Rules,Cynthia Lord,723,2549,9936,15896,15385
2495,307263991,2011.0,Swamplandia!,Karen Russell,3098,7852,14358,12750,5273
2496,075280944X,1995.0,The Last Coyote,Michael Connelly,127,582,6438,19648,17259
2497,142001619,2002.0,Salt: A World History,Mark Kurlansky,1381,3530,10799,14127,10898
2498,037575850X,1853.0,Villette,"Charlotte Brontë, A.S. Byatt, Μαρία Λαϊνά, Ignes Sodre",1438,4142,13066,15929,13425
2499,61977969,2011.0,Reamde,Neal Stephenson,633,2116,8116,16451,12641
2500,057506689X,1994.0,Soul Music,Terry Pratchett,203,1892,12008,19757,17419
2501,,2012.0,Notorious Nineteen,Janet Evanovich,348,2413,14528,20138,14969
2502,059306173X,2009.0,The Greatest Show on Earth: The Evidence for Evolution,Richard Dawkins,872,1112,5169,13850,16103
2503,1593072937,1992.0,Sin City Volume 1: The Hard Goodbye,Frank Miller,652,1471,6658,15444,18229
2504,055327757X,1968.0,The Greatest Salesman in the World,Og Mandino,637,1635,6134,10899,18369
2505,014200202X,1953.0,Casino Royale,Ian Fleming,738,3128,14342,18248,10318
2506,6513220,2001.0,The Bronze Horseman,Paullina Simons,1198,2005,4963,11371,29002
2507,452283868,1973.0,Sula,Toni Morrison,756,2441,10601,16513,11876
2508,,2013.0,The Atlantis Gene,A.G. Riddle,1360,3530,10874,15087,9604
2509,1416563725,2010.0,The Red Queen,Philippa Gregory,681,3444,14944,18717,11258
2510,425233383,2010.0,Something About You,Julie James,1385,2450,10784,18245,16985
2511,7169914,1970.0,Mr. Brown Can Moo! Can You?,Dr. Seuss,561,2227,9067,11245,20169
2512,034547063X,2001.0,Black House ,"Stephen King, Peter Straub",722,2405,9632,15995,16072
2513,785123113,2003.0,Marvel 1602,"Neil Gaiman, Andy Kubert, Richard Isanove, Peter Sanderson",1074,2566,10389,16829,15332
2514,743270371,2006.0,Act of Treason,Vince Flynn,350,694,4651,13743,17380
2515,307959945,2012.0,The Dog Stars,Peter Heller,938,2258,8685,16876,12068
2516,,1963.0,The Spy Who Came In from the Cold,John le Carré,318,1680,8752,19424,15478
2517,441013406,2005.0,Academ's Fury,Jim Butcher,142,781,6265,19369,21115
2518,446676438,1998.0,When the Wind Blows,James Patterson,896,2319,9965,14533,14009
2519,4103534222,2009.0,1Q84 Book 1 [Ichi-kyū-hachi-yon],"Haruki Murakami, 村上 春樹",1325,2014,6601,13628,13201
2520,722534876,1987.0,O Diário de um Mago,"Paulo Coelho, Alan R. Clarke",1566,3821,9822,10998,9297
2521,385336691,2006.0,The Hard Way,Lee Child,149,761,7672,20234,16146
2522,440226708,1960.0,The Incredible Journey,Sheila Burnford,417,1281,8145,14522,18848
2523,143036661,2004.0,March,Geraldine Brooks,1147,3471,12361,18270,10575
2524,307749606,2012.0,A Wanted Man,"Lee Child, Dick Hill",347,1700,9745,18193,14041
2525,1401209149,2007.0,All-Star Superman (Volume 1),"Grant Morrison, Frank Quitely",1306,2042,6313,9600,16387
2526,1780484259,2000.0,A Song of Ice and Fire,George R.R. Martin,186,357,1851,8085,26538
2527,425259854,2013.0,Dark Witch,Nora Roberts,1221,2934,9894,13945,15332
2528,312590970,2010.0,Dark Flame,Alyson Noel,2400,5698,13679,13943,17925
2529,1101990260,2016.0,The Widow,Fiona Barton,1257,4915,17948,17226,6919
2530,545060451,2009.0,The Black Circle,Patrick Carman,1025,2229,9613,12392,17351
2531,62248162,2013.0,The Prince,Kiera Cass,844,3552,13728,17701,19747
2532,374384681,2014.0,The Winner's Curse,Marie Rutkoski,1427,3122,11564,25269,23801
2533,679766758,1996.0,Push,Sapphire,1140,2859,10225,15640,11718
2534,1609451341,2012.0,Storia del nuovo cognome,"Elena Ferrante, Ann Goldstein",207,632,4162,16700,22052
2535,345413970,1982.0,2010: Odyssey Two,Arthur C. Clarke,231,1756,10978,17282,10509
2536,759530017,2004.0,ソウルイーター 1,Atsushi Ohkubo,532,1299,4899,8255,19488
2537,1451645821,2013.0,Ordinary Grace,William Kent Krueger,377,1096,6442,18751,15918
2538,446611778,2001.0,Last Man Standing,David Baldacci,401,1245,7983,15634,12855
2539,1596431520,2006.0,American Born Chinese,Gene Luen Yang,1166,3049,11590,19020,15085
2540,307001040,1960.0,Peter Pan (Little Golden Book),"Eugene Bradley Coco, Ron Dias, Walt Disney Company",508,1199,6020,8775,22409
2541,991686004,2012.0,Ten Tiny Breaths,K.A. Tucker,1110,2386,9118,20669,26708
2542,1400065453,2010.0,The Thousand Autumns of Jacob de Zoet,David Mitchell,859,2105,7073,17293,14982
2543,486282082,1604.0,The Tragical History of the Life and Death of Doctor Faustus,Christopher Marlowe,774,3448,12430,16245,12106
2544,312984839,2003.0,Dance with the Devil,Sherrilyn Kenyon,221,911,6346,16880,30230
2545,786887079,2005.0,Lipstick Jungle,Candace Bushnell,2213,5372,12502,10083,7169
2546,446611212,2001.0,Violets Are Blue,James Patterson,400,1758,11115,17683,13258
2547,671791540,1992.0,"Awaken the Giant Within: How to Take Immediate Control of Your Mental, Emotional, Physical and Financial Destiny!","Anthony Robbins, Tony Robbins, Frederick L. Covan",767,1646,6524,11057,15810
2548,515134457,1998.0,"Blue Moon (Anita Blake, Vampire Hunter, #8)",Laurell K. Hamilton,760,2838,11599,17959,21938
2549,515134473,1998.0,"Burnt Offerings (Anita Blake, Vampire Hunter, #7)",Laurell K. Hamilton,585,2597,11971,19204,22708
2550,1250010713,2014.0,The Silent Sister,Diane Chamberlain,439,1683,9336,18384,11162
2551,385333781,1952.0,Player Piano,Kurt Vonnegut Jr.,280,1863,10065,15319,9197
2552,812967259,1912.0,The Lost World ,Arthur Conan Doyle,375,1987,11879,17079,13265
2553,,2003.0,Monstrous Regiment,Terry Pratchett,270,1529,8216,17450,20786
2554,807083690,1979.0,Kindred,Octavia E. Butler,437,1577,7155,18225,20372
2555,60885424,1940.0,"The Long Winter (Little House, #6)","Laura Ingalls Wilder, Garth Williams",1030,1791,10614,19848,26566
2556,310247454,1992.0,Boundaries,"Henry Cloud, John Townsend",594,1297,5445,10837,16240
2557,545424968,2014.0,"Blue Lily, Lily Blue",Maggie Stiefvater,316,1095,7286,23370,30480
2558,99399016,1969.0,Portnoy's Complaint,"Philip Roth, Luca Marinelli",1514,3886,11149,15064,10559
2559,785274316,1998.0,The 21 Irrefutable Laws of Leadership,"John C. Maxwell, Zig Ziglar",583,1283,5630,10674,13811
2560,385491026,1988.0,Cat's Eye,Margaret Atwood,626,2206,10727,18149,13383
2561,,2012.0,The Perfect Game,J. Sterling,1784,3105,10113,17664,19928
2562,1406310271,2010.0,Monsters of Men,Patrick Ness,984,1772,6447,14107,25001
2563,1841492051,2005.0,Shadow of the Giant,Orson Scott Card,372,1795,9330,16805,13388
2564,545027896,2011.0,Wonderstruck,Brian Selznick,1077,1656,6518,14502,19978
2565,446519138,1995.0,Simple Abundance:  A Daybook of Comfort and Joy,Sarah Ban Breathnach,641,1940,7866,10456,12483
2566,1442429984,2011.0,Blood Red Road ,Moira Young,2426,3239,9333,17437,19821
2567,316014796,2007.0,The 6th Target,"James Patterson, Maxine Paetro",260,1602,10352,18377,15066
2568,143104888,1912.0,A Princess of Mars,"Edgar Rice Burroughs, John Seelye",848,2797,12057,15670,11500
2569,385528787,2013.0,MaddAddam,Margaret Atwood,391,1819,9039,17713,13013
2570,60264802,1943.0,These Happy Golden Years,"Laura Ingalls Wilder, Garth Williams",500,1793,10015,17506,23997
2571,812971426,2003.0,Color: A Natural History of the Palette,Victoria Finlay,3370,3712,9265,10472,15842
2572,99481685,2001.0,Skipping Christmas,John Grisham,1793,6012,15826,13273,8787
2573,446613444,1993.0,,Michael Connelly,161,946,9225,20205,13683
2574,312577206,2012.0,Home Front,Kristin Hannah,478,1286,7087,16462,15971
2575,1476731535,2013.0,Beautiful Stranger,Christina Lauren,523,1742,8534,21657,28059
2576,385730306,2007.0,The Sweet Far Thing,Libba Bray,1279,3746,11932,18530,21641
2577,375702709,1993.0,A Lesson Before Dying,Ernest J. Gaines,634,2319,9793,16119,13248
2578,349119759,1998.0,SantaLand Diaries,David Sedaris,284,797,4876,12574,19978
2579,1455520616,2015.0,See Me,Nicholas Sparks,784,2412,9314,14890,13430
2580,385342047,2010.0,Mini Shopaholic,Sophie Kinsella,1039,4010,13627,15228,11340
2581,60268654,1956.0,,"Gene Zion, Margaret Bloy Graham",430,1612,8884,12874,21112
2582,145161778X,2014.0,,Jennifer Weiner,856,3169,11716,13575,6586
2583,015626224X,1933.0,Down and Out in Paris and London,George Orwell,199,1194,7293,17621,14192
2584,1427814031,2006.0,会長はメイド様! 1,Hiro Fujiwara,491,1130,4239,8017,22658
2585,1551924013,1991.0,Griffin & Sabine: An Extraordinary Correspondence,Nick Bantock,1687,2142,6727,11476,16430
